Id,RichTrackId,DeviceToken,AvgLat,AvgLon,StartLat,StartLon,FinishLat,FinishLon
1566706,1651786,5EE3A642-0254-415C-94D0-43272864C279,55.67776307,37.55814661,55.715,37.56625,55.63893,37.53894
1569759,1654839,5EE3A642-0254-415C-94D0-43272864C279,55.66741284,37.52795474,55.63893,37.53894,55.70349,37.55011
1571120,1656200,5EE3A642-0254-415C-94D0-43272864C279,55.65336415,37.5401307,55.67373091,37.558382,55.63883,37.53946
1572650,1657730,5EE3A642-0254-415C-94D0-43272864C279,55.67268746,37.55880275,55.63883,37.53946,55.72254,37.60527
1573121,1658201,5EE3A642-0254-415C-94D0-43272864C279,55.65455102,37.53982169,55.68457379,37.57012311,55.63857,37.538
1575956,1661036,5EE3A642-0254-415C-94D0-43272864C279,55.64202086,37.53898886,55.64742599,37.54083616,55.64117,37.53295
1577152,1662232,5EE3A642-0254-415C-94D0-43272864C279,55.50775991,37.37598807,55.64117,37.53294,55.38349,37.36308
1578680,1663760,5EE3A642-0254-415C-94D0-43272864C279,55.546315,37.41357038,55.42779,37.27409,55.63878,37.53768
1578740,1663820,5EE3A642-0254-415C-94D0-43272864C279,55.65905675,37.54531533,55.63878,37.53768,55.67253,37.56057
1579235,1664315,5EE3A642-0254-415C-94D0-43272864C279,55.65750147,37.5441402,55.67253,37.56057,55.6389,37.53857
1579333,1664413,5EE3A642-0254-415C-94D0-43272864C279,55.64083124,37.53229752,55.6389,37.53857,55.64225,37.52893
1580903,1665983,5EE3A642-0254-415C-94D0-43272864C279,55.64020185,37.53395814,55.64171351,37.52631585,55.63859,37.53859
1582067,1667147,5EE3A642-0254-415C-94D0-43272864C279,55.67773108,37.53446238,55.63859,37.53859,55.7134,37.56954
1583463,1668543,5EE3A642-0254-415C-94D0-43272864C279,55.67221062,37.55589636,55.70786852,37.57780002,55.6392,37.53836
1586165,1671245,5EE3A642-0254-415C-94D0-43272864C279,55.67588651,37.52967147,55.64055408,37.53157642,55.71337,37.56957
1587425,1672505,5EE3A642-0254-415C-94D0-43272864C279,55.68112212,37.56045674,55.71337,37.56957,55.63885,37.53831
1590400,1675480,5EE3A642-0254-415C-94D0-43272864C279,55.67624169,37.53410555,55.63885,37.53831,55.71384,37.56898
1591583,1676663,5EE3A642-0254-415C-94D0-43272864C279,55.68017,37.55942272,55.71384,37.56898,55.6389,37.5386
1593224,1678304,5EE3A642-0254-415C-94D0-43272864C279,55.61319764,37.50578628,55.64321706,37.52730751,55.63901,37.53792
1594397,1679477,5EE3A642-0254-415C-94D0-43272864C279,55.68165034,37.53893572,55.63901,37.53792,55.71377,37.57175
1595669,1680749,5EE3A642-0254-415C-94D0-43272864C279,55.67596065,37.55682041,55.71377,37.57175,55.63921,37.53571
1596344,1681424,5EE3A642-0254-415C-94D0-43272864C279,55.64032519,37.53474312,55.63921,37.53571,55.64403,37.52803
1597249,1682329,5EE3A642-0254-415C-94D0-43272864C279,55.64722472,37.53244556,55.64363,37.52775,55.64715,37.54078
1597366,1682446,5EE3A642-0254-415C-94D0-43272864C279,55.68792136,37.5699139,55.64715,37.54078,55.72759,37.61176
1597470,1682550,5EE3A642-0254-415C-94D0-43272864C279,55.63499518,37.5242965,55.72759,37.61176,55.63899,37.53789
1598681,1683761,5EE3A642-0254-415C-94D0-43272864C279,55.68818105,37.56316179,55.63899,37.53789,55.71325,37.57266
1600066,1685146,5EE3A642-0254-415C-94D0-43272864C279,55.6782803,37.55966836,55.71517502,37.57515192,55.63894,37.53889
1601184,1686264,5EE3A642-0254-415C-94D0-43272864C279,55.69051456,37.57538202,55.63894,37.53889,55.72723,37.61177
1608225,1693305,5EE3A642-0254-415C-94D0-43272864C279,55.67931909,37.56202347,55.63884,37.53825,55.72216,37.60453
1609506,1694586,5EE3A642-0254-415C-94D0-43272864C279,55.66247354,37.54713862,55.68588,37.57168,55.64007,37.53412
1609688,1694768,5EE3A642-0254-415C-94D0-43272864C279,55.63990912,37.53856618,55.64007,37.53412,55.63888,37.53849
1609950,1695030,5EE3A642-0254-415C-94D0-43272864C279,55.70313148,37.59310896,55.65118904,37.5510796,55.75704,37.66002
1610045,1695125,5EE3A642-0254-415C-94D0-43272864C279,55.68907986,37.59859602,55.75704,37.66002,55.63965,37.53712
1611122,1696202,5EE3A642-0254-415C-94D0-43272864C279,55.67350875,37.53098835,55.64103638,37.53219115,55.71347,37.56945
1612021,1697101,5EE3A642-0254-415C-94D0-43272864C279,55.70685683,37.54877552,55.71347,37.56945,55.69828,37.52955
1612384,1697464,5EE3A642-0254-415C-94D0-43272864C279,55.67015389,37.52742198,55.69828,37.52955,55.64448,37.52577
1612564,1697644,5EE3A642-0254-415C-94D0-43272864C279,55.64044684,37.53298495,55.64448,37.52577,55.63903,37.53944
1615362,1700442,5EE3A642-0254-415C-94D0-43272864C279,55.66823401,37.52828881,55.63903,37.53944,55.69908,37.5498
1615431,1700511,5EE3A642-0254-415C-94D0-43272864C279,55.71448819,37.57316415,55.71776164,37.57167402,55.71356,37.57212
1617252,1702332,5EE3A642-0254-415C-94D0-43272864C279,55.68633392,37.56622346,55.71356,37.57212,55.6733,37.56031
1617941,1703021,5EE3A642-0254-415C-94D0-43272864C279,55.65478934,37.53967793,55.6733,37.56031,55.63889,37.53854
1618354,1703434,5EE3A642-0254-415C-94D0-43272864C279,55.65156462,37.53810731,55.67755169,37.56229379,55.63908,37.53806
1618366,1703446,5EE3A642-0254-415C-94D0-43272864C279,55.6418151,37.53032343,55.63914483,37.54032553,55.64397,37.52369
1620435,1705515,5EE3A642-0254-415C-94D0-43272864C279,55.6687143,37.50953397,55.63848,37.5374,55.69958,37.52697
1620469,1705549,5EE3A642-0254-415C-94D0-43272864C279,55.69505189,37.53104533,55.69955581,37.52678373,55.69257,37.53244
1621045,1706125,5EE3A642-0254-415C-94D0-43272864C279,55.70231929,37.55006164,55.69257,37.53244,55.71444,37.57278
1622352,1707432,5EE3A642-0254-415C-94D0-43272864C279,55.68114459,37.56329075,55.71272587,37.57859236,55.63919,37.53832
1623947,1709027,5EE3A642-0254-415C-94D0-43272864C279,55.68345107,37.55771039,55.63919,37.53832,55.71362,37.57202
1625176,1710256,5EE3A642-0254-415C-94D0-43272864C279,55.70726539,37.55284114,55.71362,37.57202,55.69939,37.53098
1625470,1710550,5EE3A642-0254-415C-94D0-43272864C279,55.70964941,37.56515853,55.69939,37.53098,55.71514,37.56644
1626610,1711690,5EE3A642-0254-415C-94D0-43272864C279,55.65459368,37.54003117,55.68134,37.56634,55.63919,37.53832
1628293,1713373,5EE3A642-0254-415C-94D0-43272864C279,55.68435044,37.56537116,55.63919,37.53832,55.71344,37.56948
1630918,1715998,5EE3A642-0254-415C-94D0-43272864C279,55.711986,37.58249764,55.71527221,37.5666841,55.72245,37.60474
1631516,1716596,5EE3A642-0254-415C-94D0-43272864C279,55.65405878,37.54311667,55.68722,37.57312,55.63956,37.53776
1632723,1717803,5EE3A642-0254-415C-94D0-43272864C279,55.64116543,37.53159171,55.63956,37.53776,55.64278,37.52717
1633509,1718589,5EE3A642-0254-415C-94D0-43272864C279,55.64073876,37.53471732,55.6434958,37.52724591,55.63886,37.5384
1633695,1718775,5EE3A642-0254-415C-94D0-43272864C279,55.66604201,37.54248277,55.63886,37.5384,55.67453,37.5238
1634275,1719355,5EE3A642-0254-415C-94D0-43272864C279,55.65665528,37.53443032,55.67201795,37.52764433,55.63886,37.53835
1634570,1719650,5EE3A642-0254-415C-94D0-43272864C279,55.68065567,37.56405556,55.63885,37.53835,55.7276,37.61118
1635150,1720230,5EE3A642-0254-415C-94D0-43272864C279,55.67723726,37.54888744,55.7276,37.61118,55.6389,37.5386
1637121,1722201,5EE3A642-0254-415C-94D0-43272864C279,55.66600752,37.55091793,55.65479,37.53813,55.67274,37.5608
1637487,1722567,5EE3A642-0254-415C-94D0-43272864C279,55.68263898,37.56809488,55.67274,37.5608,55.6923,37.57607
1639237,1724317,5EE3A642-0254-415C-94D0-43272864C279,55.65673544,37.54480061,55.6818262,37.56701418,55.63887,37.53845
1641159,1726239,5EE3A642-0254-415C-94D0-43272864C279,55.67675678,37.5791989,55.63887,37.53845,55.71349,37.56942
1641947,1727027,5EE3A642-0254-415C-94D0-43272864C279,55.69638616,37.5716993,55.71349,37.56942,55.67476,37.55575
1642009,1727089,5EE3A642-0254-415C-94D0-43272864C279,55.66569451,37.5440906,55.66802942,37.55234912,55.6645,37.53494
1642409,1727489,5EE3A642-0254-415C-94D0-43272864C279,55.66892333,37.5436708,55.6645,37.53494,55.67256,37.55362
1642779,1727859,5EE3A642-0254-415C-94D0-43272864C279,55.66000898,37.54005014,55.67256,37.55362,55.63894,37.5388
1645439,1730519,5EE3A642-0254-415C-94D0-43272864C279,55.65309969,37.51262783,55.63894,37.5388,55.6683,37.51644
1645610,1730690,5EE3A642-0254-415C-94D0-43272864C279,55.69744903,37.55253862,55.6683,37.51644,55.71375,37.57179
1647393,1732473,5EE3A642-0254-415C-94D0-43272864C279,55.69376889,37.55288388,55.71678347,37.56886616,55.67758,37.52535
1648666,1733746,5EE3A642-0254-415C-94D0-43272864C279,55.65481498,37.53080348,55.67758,37.52535,55.63956,37.53778
1650272,1735352,5EE3A642-0254-415C-94D0-43272864C279,55.65909944,37.55226016,55.64191426,37.54048621,55.67345,37.55822
1650292,1735372,5EE3A642-0254-415C-94D0-43272864C279,55.66446905,37.55507415,55.64552403,37.54384883,55.67412,37.55794
1650427,1735507,5EE3A642-0254-415C-94D0-43272864C279,55.68819811,37.54418814,55.67399336,37.55876473,55.69998,37.53202
1650902,1735982,5EE3A642-0254-415C-94D0-43272864C279,55.68030432,37.55065206,55.69998,37.53202,55.67519,37.55572
1651616,1736696,5EE3A642-0254-415C-94D0-43272864C279,55.70127783,37.56049441,55.67519,37.55572,55.71343,37.57318
1652739,1737819,5EE3A642-0254-415C-94D0-43272864C279,55.70409263,37.57880409,55.71271464,37.57873879,55.68895,37.57448
1652760,1737840,5EE3A642-0254-415C-94D0-43272864C279,55.70077025,37.57760661,55.70805347,37.57787897,55.68485,37.57012
1652863,1737943,5EE3A642-0254-415C-94D0-43272864C279,55.65568369,37.54492836,55.68839563,37.57388477,55.63885,37.53833
1654501,1739581,5EE3A642-0254-415C-94D0-43272864C279,55.67973331,37.56404466,55.63885,37.53833,55.71297,37.56923
1656855,1741935,5EE3A642-0254-415C-94D0-43272864C279,55.70575215,37.57601767,55.71297,37.56923,55.68642,37.5718
1656926,1742006,5EE3A642-0254-415C-94D0-43272864C279,55.68026648,37.56537166,55.69480738,37.5765196,55.67289,37.56095
1657443,1742523,5EE3A642-0254-415C-94D0-43272864C279,55.66024271,37.5452748,55.67289,37.56095,55.63883,37.53824
1659015,1744095,5EE3A642-0254-415C-94D0-43272864C279,55.6803543,37.58293523,55.63883,37.53824,55.71402,37.57216
1659038,1744118,5EE3A642-0254-415C-94D0-43272864C279,55.71355234,37.57411293,55.70351311,37.60050969,55.71402,37.57216
1661791,1746871,5EE3A642-0254-415C-94D0-43272864C279,55.7113426,37.5790139,55.71402,37.57216,55.71822,37.59598
1662412,1747492,5EE3A642-0254-415C-94D0-43272864C279,55.62101817,37.51002543,55.6909,37.57518,55.56757,37.48801
1662483,1747563,5EE3A642-0254-415C-94D0-43272864C279,55.6094373,37.49834811,55.56765893,37.47913077,55.63894,37.53889
1664344,1749424,5EE3A642-0254-415C-94D0-43272864C279,55.64200455,37.53440784,55.63894,37.53889,55.64041,37.53253
1664532,1749612,5EE3A642-0254-415C-94D0-43272864C279,55.66145882,37.53585533,55.64041,37.53253,55.67829,37.52395
1665150,1750230,5EE3A642-0254-415C-94D0-43272864C279,55.66175554,37.52983695,55.67829,37.52395,55.63932,37.53788
1668003,1753083,5EE3A642-0254-415C-94D0-43272864C279,55.65777016,37.54443931,55.63932,37.53788,55.67247,37.56051
1668413,1753493,5EE3A642-0254-415C-94D0-43272864C279,55.67899869,37.56469455,55.67247,37.56051,55.68529,37.57104
1669794,1754874,5EE3A642-0254-415C-94D0-43272864C279,55.66936894,37.55184964,55.71155007,37.5864539,55.64029,37.53386
1670675,1755755,5EE3A642-0254-415C-94D0-43272864C279,55.60647601,37.49861305,55.64029,37.53387,55.56743,37.4865
1670692,1755772,5EE3A642-0254-415C-94D0-43272864C279,55.59002193,37.48645889,55.62942979,37.51661881,55.56712,37.48693
1670738,1755818,5EE3A642-0254-415C-94D0-43272864C279,55.60910243,37.49887694,55.56712,37.48693,55.63887,37.53916
1671958,1757038,5EE3A642-0254-415C-94D0-43272864C279,55.67871331,37.54642042,55.63887,37.53916,55.69899,37.52829
1672570,1757650,5EE3A642-0254-415C-94D0-43272864C279,55.70419187,37.54795246,55.6981456,37.53787609,55.71355,37.57215
1673881,1758961,5EE3A642-0254-415C-94D0-43272864C279,55.69019618,37.56940637,55.71574315,37.57377938,55.65769,37.54106
1673964,1759044,5EE3A642-0254-415C-94D0-43272864C279,55.65793575,37.54435035,55.68565832,37.57109039,55.6389,37.53858
1676499,1761579,5EE3A642-0254-415C-94D0-43272864C279,55.67695446,37.58274185,55.6389,37.53858,55.71343,37.56949
1678358,1763438,5EE3A642-0254-415C-94D0-43272864C279,55.67974712,37.56039401,55.71343,37.56949,55.63888,37.53846
1678757,1763837,5EE3A642-0254-415C-94D0-43272864C279,55.63968274,37.53657805,55.63888,37.53846,55.63957,37.53761
1681042,1766122,5EE3A642-0254-415C-94D0-43272864C279,55.67846659,37.54918465,55.6428757,37.54143622,55.71345,37.57323
1682061,1767141,5EE3A642-0254-415C-94D0-43272864C279,55.64409868,37.54044264,55.68345,37.56859,55.6392,37.53817
1682794,1767874,5EE3A642-0254-415C-94D0-43272864C279,55.64299934,37.52946901,55.6392,37.53817,55.6389,37.5386
1685089,1770169,5EE3A642-0254-415C-94D0-43272864C279,55.67451865,37.53023411,55.6389,37.5386,55.713,37.57009
1686889,1771969,5EE3A642-0254-415C-94D0-43272864C279,55.71018423,37.557509,55.71528914,37.5667608,55.70002,37.53185
1687377,1772457,5EE3A642-0254-415C-94D0-43272864C279,55.68291421,37.54777913,55.70002,37.53185,55.6728,37.56086
1687813,1772893,5EE3A642-0254-415C-94D0-43272864C279,55.65724726,37.54305869,55.67707554,37.56208344,55.63886,37.53838
1689227,1774307,5EE3A642-0254-415C-94D0-43272864C279,55.67760953,37.54701844,55.63886,37.53838,55.71384,37.56898
1691813,1776893,5EE3A642-0254-415C-94D0-43272864C279,55.71485081,37.57159698,55.71384,37.56898,55.71183,37.57986
1693556,1811498,5EE3A642-0254-415C-94D0-43272864C279,55.60253805,37.49760286,55.63897,37.53785,55.63894,37.53889
1693886,1811828,5EE3A642-0254-415C-94D0-43272864C279,55.63976782,37.53593345,55.63894,37.53889,55.63887,37.53843
1696784,1814726,5EE3A642-0254-415C-94D0-43272864C279,55.67021466,37.54778505,55.63887,37.53843,55.69927,37.5278
1696850,1814792,5EE3A642-0254-415C-94D0-43272864C279,55.71171533,37.5618453,55.69915805,37.52803045,55.71439,37.56813
1697853,1815795,5EE3A642-0254-415C-94D0-43272864C279,55.71832017,37.59409978,55.71445224,37.56792168,55.72757,37.61276
1698125,1816067,5EE3A642-0254-415C-94D0-43272864C279,55.67487998,37.5609002,55.72757,37.61276,55.63703,37.5384
1699545,1817487,5EE3A642-0254-415C-94D0-43272864C279,55.67976348,37.54760641,55.63703,37.5384,55.71325,37.57266
1701189,1819131,5EE3A642-0254-415C-94D0-43272864C279,55.6971683,37.55839853,55.71325,37.57266,55.67775,37.52501
1701214,1819156,5EE3A642-0254-415C-94D0-43272864C279,55.68553197,37.54178374,55.69851473,37.56346813,55.67782,37.52488
1701653,1819595,5EE3A642-0254-415C-94D0-43272864C279,55.67277565,37.52209507,55.67782,37.52488,55.66454,37.5104
1701945,1819887,5EE3A642-0254-415C-94D0-43272864C279,55.65352594,37.53973346,55.6718799,37.55637151,55.63894,37.53888
1703000,1820942,5EE3A642-0254-415C-94D0-43272864C279,55.68519009,37.48668281,55.63894,37.53888,55.75098,37.40511
1703680,1821622,5EE3A642-0254-415C-94D0-43272864C279,55.6863016,37.48288915,55.75098,37.40511,55.64337,37.52536
1704087,1822029,5EE3A642-0254-415C-94D0-43272864C279,55.56430776,37.43321564,55.63402,37.52174,55.50204,37.32792
1704236,1822178,5EE3A642-0254-415C-94D0-43272864C279,55.43151301,37.29552848,55.50204,37.32792,55.38345,37.36317
1706708,1824650,5EE3A642-0254-415C-94D0-43272864C279,55.53905699,37.41313104,55.38345,37.36317,55.67278,37.56084
1707160,1825102,5EE3A642-0254-415C-94D0-43272864C279,55.64949121,37.53784147,55.67538542,37.55999012,55.63895,37.53886
1707895,1825837,5EE3A642-0254-415C-94D0-43272864C279,55.65369419,37.58087964,55.66454,37.5104,55.6383,37.67233
1708225,1826167,5EE3A642-0254-415C-94D0-43272864C279,55.65374161,37.60344922,55.6383,37.67233,55.63893,37.53893
1709830,1827772,5EE3A642-0254-415C-94D0-43272864C279,55.65023691,37.50104945,55.63893,37.53893,55.67741,37.50766
1709852,1827794,5EE3A642-0254-415C-94D0-43272864C279,55.65829464,37.50421897,55.63408145,37.53041485,55.69283,37.5358
1709868,1827810,5EE3A642-0254-415C-94D0-43272864C279,55.69056435,37.52964846,55.67936519,37.51109582,55.69853,37.5291
1709896,1827838,5EE3A642-0254-415C-94D0-43272864C279,55.69851552,37.53003253,55.69570219,37.53265676,55.69949,37.53114
1710577,1828519,5EE3A642-0254-415C-94D0-43272864C279,55.71007048,37.55924773,55.69949,37.53114,55.71325,37.57266
1712100,1830042,5EE3A642-0254-415C-94D0-43272864C279,55.64841526,37.56817383,55.71325,37.57266,55.60441,37.55451
1712163,1830105,5EE3A642-0254-415C-94D0-43272864C279,55.62527345,37.54253784,55.60441,37.55451,55.63874,37.53814
1713658,1831600,5EE3A642-0254-415C-94D0-43272864C279,55.66330962,37.5550176,55.63874,37.53814,55.68929,37.57501
1713777,1831719,5EE3A642-0254-415C-94D0-43272864C279,55.70993464,37.57436454,55.68929,37.57501,55.71387,37.57157
