,Id,IncomingTrackId,StartDate,EndDate,AddressStart,AddressFinish,Country,CityStart,RichTrackId,DeviceToken,StartLat,StartLon,FinishLat,FinishLon
149,1930740,4335567,2018-10-06 19:23:13.0000000 +03:00,2018-10-06 19:53:11.0000000 +03:00,"Якиманка, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1930740,5EE3A642-0254-415C-94D0-43272864C279,55.72440756490056,37.6059415843688,55.63894,37.53783
150,1934907,4393274,2018-10-10 17:36:41.0000000 +03:00,2018-10-10 18:10:33.0000000 +03:00,"Профсоюзная улица 36 корп 1, Черёмушки, Москва, Россия","Соловьиный проезд 20, Ясенево, Москва, Россия",Россия,Москва,1934907,5EE3A642-0254-415C-94D0-43272864C279,55.67613,37.55978,55.60445,37.55424
151,1935796,4406435,2018-10-11 15:52:16.0000000 +03:00,2018-10-11 16:15:47.0000000 +03:00,"Коньково, Москва, Россия","Ломоносовский проспект 22, Раменки, Москва, Россия",Россия,Москва,1935796,5EE3A642-0254-415C-94D0-43272864C279,55.641703577764,37.526375362684504,55.69771,37.52907
152,1936187,4411576,2018-10-11 21:50:04.0499111 +03:00,2018-10-11 22:23:26.0000000 +03:00,"улица Серпуховский Вал, Даниловский, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1936187,5EE3A642-0254-415C-94D0-43272864C279,55.71201,37.60725,55.63915,37.53898
153,1944234,4441439,2018-10-13 15:19:09.0000000 +03:00,2018-10-13 15:23:23.0000000 +03:00,"улица Введенского 13Б стр 1, Коньково, Москва, Россия","улица Генерала Антонова 1, Коньково, Москва, Россия",Россия,Москва,1944234,5EE3A642-0254-415C-94D0-43272864C279,55.64186,37.54243,55.64643,37.53235
154,1668543,3799869,2018-08-27 14:10:53.0000000 +03:00,2018-08-27 14:35:12.0000000 +03:00,"улица Косыгина 2, Гагаринский, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1668543,5EE3A642-0254-415C-94D0-43272864C279,55.707868519291004,37.57780001502258,55.6392,37.53836
155,1694586,3872373,2018-09-02 18:14:25.2336440 +03:00,2018-09-02 18:28:09.0000000 +03:00,"Профсоюзная улица 3, Академический, Москва, Россия","улица Миклухо-Маклая 57, Коньково, Москва, Россия",Россия,Москва,1694586,5EE3A642-0254-415C-94D0-43272864C279,55.68588,37.57168,55.64007,37.53412
156,1695030,3873767,2018-09-02 20:38:04.0000000 +03:00,2018-09-02 21:05:11.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","улица Земляной вал 29, Басманный, Москва, Россия",Россия,Москва,1695030,5EE3A642-0254-415C-94D0-43272864C279,55.65118904230711,37.551079597359106,55.75704,37.66002
157,1696202,3877189,2018-09-03 07:55:10.0000000 +03:00,2018-09-03 08:31:53.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия",Россия,Москва,1696202,5EE3A642-0254-415C-94D0-43272864C279,55.641036378271544,37.532191146200084,55.71347,37.56945
158,1697101,3879527,2018-09-03 12:11:01.0000000 +03:00,2018-09-03 12:29:35.0000000 +03:00,"Лужнецкая набережная 2/4 стр 46, Хамовники, Москва, Россия","улица Колмогорова, Раменки, Москва, Россия",Россия,Москва,1697101,5EE3A642-0254-415C-94D0-43272864C279,55.71347,37.56945,55.69828,37.52955
159,1697464,3880543,2018-09-03 13:23:30.0000000 +03:00,2018-09-03 13:58:08.0000000 +03:00,"улица Колмогорова, Раменки, Москва, Россия","Профсоюзная улица 102/47, Коньково, Москва, Россия",Россия,Москва,1697464,5EE3A642-0254-415C-94D0-43272864C279,55.69828,37.52955,55.64448,37.52577
160,1700511,3889190,2018-09-04 08:57:29.0000000 +03:00,2018-09-04 09:05:10.0000000 +03:00,"улица Хамовнический вал 18, Хамовники, Москва, Россия","Лужнецкая набережная 2/4 стр 73, Хамовники, Москва, Россия",Россия,Москва,1700511,5EE3A642-0254-415C-94D0-43272864C279,55.71776163769487,37.571674017270624,55.71356,37.57212
161,1702332,3894071,2018-09-04 16:11:26.0000000 +03:00,2018-09-04 16:45:27.0000000 +03:00,"Лужнецкая набережная 2/4 стр 73, Хамовники, Москва, Россия","Профсоюзная улица 27 корп 2 стр 1, Черёмушки, Москва, Россия",Россия,Москва,1702332,5EE3A642-0254-415C-94D0-43272864C279,55.71356,37.57212,55.6733,37.56031
162,1703021,3895889,2018-09-04 18:58:15.0000000 +03:00,2018-09-04 19:27:43.0000000 +03:00,"Профсоюзная улица 27 корп 2 стр 1, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1703021,5EE3A642-0254-415C-94D0-43272864C279,55.6733,37.56031,55.63889,37.53854
163,1703446,3897219,2018-09-04 23:25:02.0000000 +03:00,2018-09-04 23:31:43.0000000 +03:00,"улица Миклухо-Маклая 61, Коньково, Москва, Россия","улица Миклухо-Маклая 43, Коньково, Москва, Россия",Россия,Москва,1703446,5EE3A642-0254-415C-94D0-43272864C279,55.639144834182815,37.540325531770975,55.64397,37.52369
164,1707432,3908546,2018-09-05 19:29:32.0000000 +03:00,2018-09-05 20:11:18.0000000 +03:00,"Андреевская набережная 1 корп 1, Гагаринский, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1707432,5EE3A642-0254-415C-94D0-43272864C279,55.712725874088434,37.57859235632939,55.63919,37.53832
165,1709027,3913028,2018-09-06 08:01:08.0000000 +03:00,2018-09-06 09:07:41.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 72, Хамовники, Москва, Россия",Россия,Москва,1709027,5EE3A642-0254-415C-94D0-43272864C279,55.63919,37.53832,55.71362,37.57202
166,1710256,3916491,2018-09-06 14:00:18.0000000 +03:00,2018-09-06 14:12:18.0000000 +03:00,"Лужнецкая набережная 2/4 стр 72, Хамовники, Москва, Россия","улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия",Россия,Москва,1710256,5EE3A642-0254-415C-94D0-43272864C279,55.71362,37.57202,55.69939,37.53098
167,1710550,3917233,2018-09-06 14:49:55.0000000 +03:00,2018-09-06 15:23:52.0000000 +03:00,"улица Ленинские Горы 1 стр 2А, Раменки, Москва, Россия","Лужнецкая набережная 10А стр 11, Хамовники, Москва, Россия",Россия,Москва,1710550,5EE3A642-0254-415C-94D0-43272864C279,55.69939,37.53098,55.71514,37.56644
168,1732473,3981275,2018-09-11 16:11:41.0000000 +03:00,2018-09-11 16:28:04.0000000 +03:00,"Лужнецкая набережная 10А стр 5, Хамовники, Москва, Россия","Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия",Россия,Москва,1732473,5EE3A642-0254-415C-94D0-43272864C279,55.71678346959475,37.56886616352719,55.67758,37.52535
169,1733746,3985071,2018-09-11 18:39:38.0000000 +03:00,2018-09-11 19:20:07.0000000 +03:00,"Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1733746,5EE3A642-0254-415C-94D0-43272864C279,55.67758,37.52535,55.63956,37.53778
170,1735507,3990184,2018-09-12 10:15:19.0000000 +03:00,2018-09-12 10:45:50.0000000 +03:00,"Профсоюзная улица 27 корп 1, Черёмушки, Москва, Россия","улица Лебедева, Раменки, Москва, Россия",Россия,Москва,1735507,5EE3A642-0254-415C-94D0-43272864C279,55.6739933611346,37.558764731663,55.69998,37.53202
171,1736696,3993385,2018-09-12 14:59:16.0000000 +03:00,2018-09-12 15:24:11.0000000 +03:00,"Профсоюзная улица 42 корп 4, Черёмушки, Москва, Россия","Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия",Россия,Москва,1736696,5EE3A642-0254-415C-94D0-43272864C279,55.67519,37.55572,55.71343,37.57318
172,1737840,3996562,2018-09-12 19:36:25.0000000 +03:00,2018-09-12 19:51:40.0000000 +03:00,"улица Косыгина 2, Гагаринский, Москва, Россия","Профсоюзная улица, Академический, Москва, Россия",Россия,Москва,1737840,5EE3A642-0254-415C-94D0-43272864C279,55.708053465984484,37.57787897255046,55.68485,37.57012
173,1741935,4008753,2018-09-13 18:07:49.0000000 +03:00,2018-09-13 18:24:39.0000000 +03:00,"Лужнецкая набережная 2/4 стр 1, Хамовники, Москва, Россия","Профсоюзная улица 8, Академический, Москва, Россия",Россия,Москва,1741935,5EE3A642-0254-415C-94D0-43272864C279,55.71297,37.56923,55.68642,37.5718
174,1746871,4023490,2018-09-14 19:08:30.0000000 +03:00,2018-09-14 19:22:08.0000000 +03:00,"Лужнецкая набережная 2 стр 81, Хамовники, Москва, Россия","Ленинский проспект 14, Донской, Москва, Россия",Россия,Москва,1746871,5EE3A642-0254-415C-94D0-43272864C279,55.71402,37.57216,55.71822,37.59598
175,1747492,4025505,2018-09-14 22:58:33.5215092 +03:00,2018-09-14 23:30:35.0000000 +03:00,"проспект 60 лет Октября 14 корп 1, Академический, Москва, Россия","улица Липовый парк 9, Коммунарка, Москва, Россия",Россия,Москва,1747492,5EE3A642-0254-415C-94D0-43272864C279,55.6909,37.57518,55.56757,37.48801
176,1749612,4031731,2018-09-15 12:33:42.0000000 +03:00,2018-09-15 13:01:04.0000000 +03:00,"улица Миклухо-Маклая 36А, Коньково, Москва, Россия","улица Марии Ульяновой 5, Ломоносовский, Москва, Россия",Россия,Москва,1749612,5EE3A642-0254-415C-94D0-43272864C279,55.64041,37.53253,55.67829,37.52395
177,1750230,4033697,2018-09-15 14:40:11.0000000 +03:00,2018-09-15 15:07:54.0000000 +03:00,"улица Марии Ульяновой 5, Ломоносовский, Москва, Россия","улица Миклухо-Маклая, Коньково, Москва, Россия",Россия,Москва,1750230,5EE3A642-0254-415C-94D0-43272864C279,55.67829,37.52395,55.63932,37.53788
178,1772893,4106671,2018-09-20 20:44:00.0000000 +03:00,2018-09-20 21:07:47.0000000 +03:00,"Профсоюзная улица 30, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1772893,5EE3A642-0254-415C-94D0-43272864C279,55.67707554442405,37.56208344366174,55.63886,37.53838
179,1774307,4111547,2018-09-21 08:25:09.0000000 +03:00,2018-09-21 09:16:39.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Лужнецкая набережная 2/4 стр 78, Хамовники, Москва, Россия",Россия,Москва,1774307,5EE3A642-0254-415C-94D0-43272864C279,55.63886,37.53838,55.71384,37.56898
180,1811498,4148755,2018-09-23 17:35:07.0000000 +03:00,2018-09-23 18:21:43.0000000 +03:00,"улица Введенского, Коньково, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1811498,5EE3A642-0254-415C-94D0-43272864C279,55.63897,37.53785,55.63894,37.53889
181,1814726,4159832,2018-09-24 08:38:25.0000000 +03:00,2018-09-24 09:15:02.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","улица Ленинские Горы 1 стр 2, Раменки, Москва, Россия",Россия,Москва,1814726,5EE3A642-0254-415C-94D0-43272864C279,55.63887,37.53843,55.69927,37.5278
182,1814792,4160057,2018-09-24 15:50:01.0000000 +03:00,2018-09-24 16:05:07.0000000 +03:00,"улица Ленинские Горы 1 стр 2, Раменки, Москва, Россия","Лужнецкая набережная 10А стр 18, Хамовники, Москва, Россия",Россия,Москва,1814792,5EE3A642-0254-415C-94D0-43272864C279,55.699158045515134,37.528030453284764,55.71439,37.56813
183,1815795,4163324,2018-09-24 19:52:06.0000000 +03:00,2018-09-24 20:17:01.0000000 +03:00,"Лужнецкая набережная 10А стр 18, Хамовники, Москва, Россия","Калужская площадь 1 стр 5, Якиманка, Москва, Россия",Россия,Москва,1815795,5EE3A642-0254-415C-94D0-43272864C279,55.714452239247166,37.567921675714366,55.72757,37.61276
184,1819131,4174213,2018-09-25 15:59:34.0000000 +03:00,2018-09-25 16:21:13.0000000 +03:00,"Лужнецкая набережная 2/4 стр 17, Хамовники, Москва, Россия","Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия",Россия,Москва,1819131,5EE3A642-0254-415C-94D0-43272864C279,55.71325,37.57266,55.67775,37.52501
185,1819156,4174278,2018-09-25 16:09:19.0000000 +03:00,2018-09-25 16:21:19.0000000 +03:00,"Ленинский проспект 52, Гагаринский, Москва, Россия","Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия",Россия,Москва,1819156,5EE3A642-0254-415C-94D0-43272864C279,55.69851473444672,37.56346813406568,55.67782,37.52488
186,1819595,4175706,2018-09-25 18:13:03.0000000 +03:00,2018-09-25 18:27:37.0000000 +03:00,"Ленинский проспект 88 корп 3, Ломоносовский, Москва, Россия","Ленинский проспект, Проспект Вернадского, Москва, Россия",Россия,Москва,1819595,5EE3A642-0254-415C-94D0-43272864C279,55.67782,37.52488,55.66454,37.5104
187,1820942,4126557,2018-09-22 09:22:16.0000000 +03:00,2018-09-22 10:06:10.0000000 +03:00,"Коньково, Москва, Россия","улица Маршала Тимошенко 27А, Кунцево, Москва, Россия",Россия,Москва,1820942,5EE3A642-0254-415C-94D0-43272864C279,55.63894,37.53888,55.75098,37.40511
188,1822029,4130571,2018-09-22 14:01:59.0000000 +03:00,2018-09-22 14:37:43.0000000 +03:00,"Профсоюзная улица 109В стр 4, Коньково, Москва, Россия","Ватутинки посёлок 28, Ватутинки посёлок, Москва, Россия",Россия,Москва,1822029,5EE3A642-0254-415C-94D0-43272864C279,55.63402,37.52174,55.50204,37.32792
189,1822178,4131129,2018-09-22 14:43:22.0000000 +03:00,2018-09-22 15:12:17.0000000 +03:00,"Ватутинки посёлок 28, Ватутинки посёлок, Москва, Россия","Москва, Россия",Россия,Москва,1822178,5EE3A642-0254-415C-94D0-43272864C279,55.50204,37.32792,55.38345,37.36317
190,1844306,4242410,2018-09-30 10:58:39.0000000 +03:00,2018-09-30 11:11:01.0000000 +03:00,"улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия","Профсоюзная улица 27 корп 2 стр 3, Черёмушки, Москва, Россия",Россия,Москва,1844306,5EE3A642-0254-415C-94D0-43272864C279,55.63883,37.53822,55.673,37.56107
191,1844700,4243750,2018-09-30 12:38:46.0000000 +03:00,2018-09-30 12:51:37.0000000 +03:00,"Профсоюзная улица 27 корп 2 стр 3, Черёмушки, Москва, Россия","Донская улица 14 корп 1, Якиманка, Москва, Россия",Россия,Москва,1844700,5EE3A642-0254-415C-94D0-43272864C279,55.673,37.56107,55.7225,37.60524
192,1846421,4250095,2018-09-30 20:48:38.0000000 +03:00,2018-09-30 21:16:45.0000000 +03:00,"улица Кошкина 11, Москворечье-Сабурово, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1846421,5EE3A642-0254-415C-94D0-43272864C279,55.64156091777202,37.670768396963986,55.63919,37.53789
193,1847590,4254488,2018-10-01 08:29:05.0000000 +03:00,2018-10-01 08:52:33.0000000 +03:00,"улица Введенского 10, Коньково, Москва, Россия","Ломоносовский проспект 4 корп 1, Гагаринский, Москва, Россия",Россия,Москва,1847590,5EE3A642-0254-415C-94D0-43272864C279,55.64464021944966,37.542705824633636,55.68655,37.5485
194,1847681,4254770,2018-10-01 09:01:32.0000000 +03:00,2018-10-01 09:11:32.0000000 +03:00,"Ломоносовский проспект 4 корп 1, Гагаринский, Москва, Россия","улица Лебедева, Раменки, Москва, Россия",Россия,Москва,1847681,5EE3A642-0254-415C-94D0-43272864C279,55.68655,37.5485,55.69864,37.5289
195,1849982,4263114,2018-10-01 17:51:00.0000000 +03:00,2018-10-01 18:43:15.0000000 +03:00,"Комсомольский проспект, Хамовники, Москва, Россия","улица Миклухо-Маклая 40 корп 1, Коньково, Москва, Россия",Россия,Москва,1849982,5EE3A642-0254-415C-94D0-43272864C279,55.70995,37.55865,55.63888,37.53911
196,1856029,4284508,2018-10-03 09:36:39.0000000 +03:00,2018-10-03 10:02:03.0000000 +03:00,"улица Миклухо-Маклая 40, Коньково, Москва, Россия","Ленинский проспект 81, Ломоносовский, Москва, Россия",Россия,Москва,1856029,5EE3A642-0254-415C-94D0-43272864C279,55.6388,37.53943,55.6837,37.53915
197,1856949,4287699,2018-10-03 13:53:19.0000000 +03:00,2018-10-03 14:01:04.0000000 +03:00,"улица Колмогорова, Раменки, Москва, Россия","площадь Джавахарлала Неру 1, Раменки, Москва, Россия",Россия,Москва,1856949,5EE3A642-0254-415C-94D0-43272864C279,55.69828,37.52955,55.69374,37.53403
198,1857051,4288156,2018-10-03 14:07:27.0000000 +03:00,2018-10-03 14:10:38.0000000 +03:00,"площадь Джавахарлала Неру 1, Раменки, Москва, Россия","Комсомольский проспект, Хамовники, Москва, Россия",Россия,Москва,1857051,5EE3A642-0254-415C-94D0-43272864C279,55.69374,37.53403,55.71149,37.56094
199,1857711,4290202,2018-10-03 16:37:17.0000000 +03:00,2018-10-03 16:37:43.0000000 +03:00,"Комсомольский проспект, Хамовники, Москва, Россия","Комсомольский проспект, Раменки, Москва, Россия",Россия,Москва,1857711,5EE3A642-0254-415C-94D0-43272864C279,55.71022579554187,37.559009691811426,55.70878,37.55706
200,1864117,4304332,2018-10-04 16:41:40.0000000 +03:00,2018-10-04 17:02:58.0000000 +03:00,"Профсоюзная улица 91, Коньково, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",Россия,Москва,1864117,5EE3A642-0254-415C-94D0-43272864C279,55.64157,37.52656,55.67247,37.56051
201,1933575,4375505,2018-10-09 16:26:14.0000000 +03:00,2018-10-09 17:01:25.0000000 +03:00,"улица Миклухо-Маклая 40, Коньково, Москва, Россия","улица Марии Ульяновой 5, Ломоносовский, Москва, Россия",Россия,Москва,1933575,5EE3A642-0254-415C-94D0-43272864C279,55.6388,37.53943,55.67818,37.52389
202,1934229,4383863,2018-10-09 21:27:52.0000000 +03:00,2018-10-09 21:52:55.0000000 +03:00,"Пролетарский проспект 21, Москворечье-Сабурово, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1934229,5EE3A642-0254-415C-94D0-43272864C279,55.63993,37.6552,55.63892,37.53871
203,1940881,4429504,2018-10-12 23:37:34.8161686 +03:00,2018-10-12 23:59:25.0000000 +03:00,"Ленинский проспект 10 корп 8, Якиманка, Москва, Россия","улица Миклухо-Маклая 55, Коньково, Москва, Россия",Россия,Москва,1940881,5EE3A642-0254-415C-94D0-43272864C279,55.72025,37.59854,55.6408,37.53284
204,1942936,4436681,2018-10-13 12:42:23.0000000 +03:00,2018-10-13 13:08:51.0000000 +03:00,"улица Миклухо-Маклая 55, Коньково, Москва, Россия","улица Марии Ульяновой 9 корп 3, Ломоносовский, Москва, Россия",Россия,Москва,1942936,5EE3A642-0254-415C-94D0-43272864C279,55.6408,37.53284,55.67812,37.52425
205,1970639,4538655,2018-10-19 23:30:26.0000000 +03:00,2018-10-19 23:49:10.0000000 +03:00,"Ленинский проспект 9, Якиманка, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1970639,5EE3A642-0254-415C-94D0-43272864C279,55.72445,37.60485,55.63888,37.5385
206,1970641,4538656,2018-10-19 17:18:10.0000000 +03:00,2018-10-19 17:48:11.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Донская улица 14 корп 1, Якиманка, Москва, Россия",Россия,Москва,1970641,5EE3A642-0254-415C-94D0-43272864C279,55.640745693869555,37.532455595245146,55.72243,37.60515
207,1973496,4548430,2018-10-20 12:55:53.0000000 +03:00,2018-10-20 13:31:23.0000000 +03:00,"Коньково, Москва, Россия","улица Марии Ульяновой 3 корп 3, Ломоносовский, Москва, Россия",Россия,Москва,1973496,5EE3A642-0254-415C-94D0-43272864C279,55.63888,37.5385,55.67795,37.52461
208,1973499,4548413,2018-10-20 12:18:11.0000000 +03:00,2018-10-20 12:23:56.0000000 +03:00,"Профсоюзная улица, Коньково, Москва, Россия","улица Миклухо-Маклая 36А, Коньково, Москва, Россия",Россия,Москва,1973499,5EE3A642-0254-415C-94D0-43272864C279,55.64349374273386,37.52718941312053,55.64057,37.53368
209,1973500,4548414,2018-10-20 15:20:18.0000000 +03:00,2018-10-20 15:49:28.0000000 +03:00,"улица Марии Ульяновой 3 корп 3, Ломоносовский, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1973500,5EE3A642-0254-415C-94D0-43272864C279,55.67795,37.52461,55.63894,37.53883
210,1980057,4570513,2018-10-22 10:01:34.0000000 +03:00,2018-10-22 10:35:29.0000000 +03:00,"улица Миклухо-Маклая 36А, Коньково, Москва, Россия","улица Ленинские Горы 1 стр 2, Раменки, Москва, Россия",Россия,Москва,1980057,5EE3A642-0254-415C-94D0-43272864C279,55.63985,37.53271,55.69928,37.52778
211,1982725,4579111,2018-10-22 22:14:48.0000000 +03:00,2018-10-23 00:47:00.0000000 +03:00,"Коньково, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1982725,5EE3A642-0254-415C-94D0-43272864C279,55.63892,37.53869,55.63889,37.53856
212,2031865,4738155,2018-10-25 16:23:03.0000000 +03:00,2018-10-25 16:41:54.0000000 +03:00,"Коньково, Москва, Россия","Профсоюзная улица 27 корп 2, Черёмушки, Москва, Россия",Россия,Москва,2031865,5EE3A642-0254-415C-94D0-43272864C279,55.64175,37.52628,55.67368,37.56164
213,2031866,4738156,2018-10-25 18:25:25.0000000 +03:00,2018-10-25 18:53:05.0000000 +03:00,"Профсоюзная улица 27 корп 2, Черёмушки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,2031866,5EE3A642-0254-415C-94D0-43272864C279,55.67368,37.56164,55.63891,37.53865
214,2031868,4738157,2018-10-26 09:32:06.0000000 +03:00,2018-10-26 09:41:32.0000000 +03:00,"Коньково, Москва, Россия","улица Миклухо-Маклая 32 корп 1, Коньково, Москва, Россия",Россия,Москва,2031868,5EE3A642-0254-415C-94D0-43272864C279,55.63891,37.53865,55.64077,37.53077
215,1943521,4439108,2018-10-13 14:46:23.0000000 +03:00,2018-10-13 15:09:22.0000000 +03:00,"улица Марии Ульяновой 9 корп 3, Ломоносовский, Москва, Россия","улица Введенского 13Б стр 1, Коньково, Москва, Россия",Россия,Москва,1943521,5EE3A642-0254-415C-94D0-43272864C279,55.67812,37.52425,55.64186,37.54243
216,1944789,4443704,2018-10-13 19:53:56.0000000 +03:00,2018-10-13 19:58:54.0000000 +03:00,"улица Генерала Антонова 1, Коньково, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1944789,5EE3A642-0254-415C-94D0-43272864C279,55.64643,37.53236,55.63894,37.53883
217,1946862,4451204,2018-10-14 12:36:24.0000000 +03:00,2018-10-14 13:03:26.0000000 +03:00,"Коньково, Москва, Россия","Якиманка, Москва, Россия",Россия,Москва,1946862,5EE3A642-0254-415C-94D0-43272864C279,55.63894,37.53883,55.72248,37.60318
218,1968932,4532080,2018-10-19 15:27:55.0000000 +03:00,2018-10-19 15:36:43.0000000 +03:00,"Профсоюзная улица, Коньково, Москва, Россия","улица Введенского, Коньково, Москва, Россия",Россия,Москва,1968932,5EE3A642-0254-415C-94D0-43272864C279,55.64328,37.52751,55.63909,37.53806
219,1977662,4562632,2018-10-21 12:40:39.0000000 +03:00,2018-10-21 12:51:33.0000000 +03:00,"Профсоюзная улица, Черёмушки, Москва, Россия","Донская улица 16, Якиманка, Москва, Россия",Россия,Москва,1977662,5EE3A642-0254-415C-94D0-43272864C279,55.67742,37.56246,55.72217,37.60448
220,1977663,4562607,2018-10-21 10:52:17.0000000 +03:00,2018-10-21 11:02:07.0000000 +03:00,"улица Миклухо-Маклая 32, Коньково, Москва, Россия","Профсоюзная улица 29 корп 3, Черёмушки, Москва, Россия",Россия,Москва,1977663,5EE3A642-0254-415C-94D0-43272864C279,55.64073542603817,37.5323233288131,55.67282,37.56088
221,1977998,4563728,2018-10-21 18:00:14.0000000 +03:00,2018-10-21 18:32:47.0000000 +03:00,"Донская улица 16, Якиманка, Москва, Россия","улица Миклухо-Маклая 36А, Коньково, Москва, Россия",Россия,Москва,1977998,5EE3A642-0254-415C-94D0-43272864C279,55.72217,37.60448,55.63985,37.53271
222,1981584,4575171,2018-10-22 16:19:30.0000000 +03:00,2018-10-22 16:53:37.0000000 +03:00,"улица Ленинские Горы 1 стр 2, Раменки, Москва, Россия","Коньково, Москва, Россия",Россия,Москва,1981584,5EE3A642-0254-415C-94D0-43272864C279,55.69928,37.52778,55.63892,37.53869
223,1987189,4593241,2018-10-23 16:50:15.0000000 +03:00,2018-10-23 17:09:50.0000000 +03:00,"Профсоюзная улица 91, Коньково, Москва, Россия","Ленинский проспект 95 корп 2, Ломоносовский, Москва, Россия",Россия,Москва,1987189,5EE3A642-0254-415C-94D0-43272864C279,55.64185,37.52672,55.67337,37.52743
224,1987190,4593242,2018-10-23 18:54:50.0000000 +03:00,2018-10-23 19:43:12.0000000 +03:00,"Ленинский проспект 95 корп 2, Ломоносовский, Москва, Россия","улица Кошкина 14А, Москворечье-Сабурово, Москва, Россия",Россия,Москва,1987190,5EE3A642-0254-415C-94D0-43272864C279,55.67337,37.52743,55.63781,37.67231
